"ID","filed","Kingdom","Phylum","Class","Order","Family","Genus","Species","group","Label"
"fun_ASV_346","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Unassigned","fun","fun_ASV_346"
"fun_ASV_349","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun","fun_ASV_349"
"fun_ASV_35","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_35"
"fun_ASV_356","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_356"
"fun_ASV_357","fun","Alveolata","Ciliophora","Spirotrichea","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_357"
"fun_ASV_359","fun","Viridiplantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","Bryum_argenteum_SH1623898.08FU","fun","fun_ASV_359"
"fun_ASV_36","fun","Fungi","Ascomycota","Eurotiomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_36"
"fun_ASV_360","fun","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_360"
"fun_ASV_361","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Tetracystis","Unassigned","fun","fun_ASV_361"
"fun_ASV_362","fun","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Micronematobotrys","Micronematobotrys_verrucosus_SH1573989.08FU","fun","fun_ASV_362"
"fun_ASV_365","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Criconematidae","Criconemoides","Unassigned","fun","fun_ASV_365"
"fun_ASV_367","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_367"
"fun_ASV_37","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_37"
"fun_ASV_370","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrella","Unassigned","fun","fun_ASV_370"
"fun_ASV_371","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_371"
"fun_ASV_375","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Ramophialophora","Unassigned","fun","fun_ASV_375"
"fun_ASV_377","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_oligospora_SH1545678.08FU","fun","fun_ASV_377"
"fun_ASV_378","fun","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_378"
"fun_ASV_38","fun","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Unassigned","fun","fun_ASV_38"
"fun_ASV_383","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_383"
"fun_ASV_389","fun","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_389"
"fun_ASV_39","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_39"
"fun_ASV_393","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_393"
"fun_ASV_397","fun","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_397"
"fun_ASV_4","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_oxysporum_SH1190764.08FU","fun","fun_ASV_4"
"fun_ASV_406","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_406"
"fun_ASV_408","fun","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","Unassigned","Unassigned","Unassigned","fun","fun_ASV_408"
"fun_ASV_41","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_41"
"fun_ASV_413","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_413"
"fun_ASV_418","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_418"
"fun_ASV_42","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Telotylenchidae","Tylenchorhynchus","Unassigned","fun","fun_ASV_42"
"fun_ASV_421","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Chlamydomonas","Chlamydomonas_applanata_SH1603540.08FU","fun","fun_ASV_421"
"fun_ASV_425","fun","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","Unassigned","Unassigned","Unassigned","fun","fun_ASV_425"
"fun_ASV_43","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_43"
"fun_ASV_431","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unassigned","Unassigned","fun","fun_ASV_431"
"fun_ASV_433","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gliocladiopsis","Unassigned","fun","fun_ASV_433"
"fun_ASV_44","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Chlamydomonas","Unassigned","fun","fun_ASV_44"
"fun_ASV_445","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_445"
"fun_ASV_45","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_elongata_SH1557020.08FU","fun","fun_ASV_45"
"fun_ASV_454","fun","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Microascus","Unassigned","fun","fun_ASV_454"
"fun_ASV_457","fun","Viridiplantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","Unassigned","fun","fun_ASV_457"
"fun_ASV_46","fun","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","Unassigned","fun","fun_ASV_46"
"fun_ASV_464","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Unassigned","Unassigned","fun","fun_ASV_464"
"fun_ASV_47","fun","Metazoa","Arthropoda","Collembola","Unassigned","Bourletiellidae","Bourletiella","Unassigned","fun","fun_ASV_47"
"fun_ASV_48","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_48"
"fun_ASV_484","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_484"
"fun_ASV_485","fun","Metazoa","Annelida","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_485"
"fun_ASV_487","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_487"
"fun_ASV_49","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla","Fusicolla_aquaeductuum_SH1546339.08FU","fun","fun_ASV_49"
"fun_ASV_5","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun","fun_ASV_5"
"fun_ASV_50","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_50"
"fun_ASV_502","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_502"
"fun_ASV_507","fun","Protista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_507"
"fun_ASV_51","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_51"
"fun_ASV_515","fun","Fungi","Ascomycota","Pezizomycetes","Pezizales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_515"
"fun_ASV_519","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Botryotrichum","Botryotrichum_spirotrichum_SH1800595.08FU","fun","fun_ASV_519"
"fun_ASV_52","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_52"
"fun_ASV_520","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun","fun_ASV_520"
"fun_ASV_523","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_523"
"fun_ASV_53","fun","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_53"
"fun_ASV_531","fun","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Microascus","Unassigned","fun","fun_ASV_531"
"fun_ASV_54","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae","Cyrtohymena","Unassigned","fun","fun_ASV_54"
"fun_ASV_541","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_541"
"fun_ASV_543","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_543"
"fun_ASV_544","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_544"
"fun_ASV_547","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_547"
"fun_ASV_559","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Tetracystis","Tetracystis_vinatzeri_SH1205399.08FU","fun","fun_ASV_559"
"fun_ASV_56","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Unassigned","Unassigned","fun","fun_ASV_56"
"fun_ASV_57","fun","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Boothiomyces","Boothiomyces_macroporosum_SH1511112.08FU","fun","fun_ASV_57"
"fun_ASV_576","fun","unidentified","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_576"
"fun_ASV_578","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_578"
"fun_ASV_58","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_58"
"fun_ASV_585","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Holostichidae","Anteholosticha","Unassigned","fun","fun_ASV_585"
"fun_ASV_589","fun","unidentified","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_589"
"fun_ASV_59","fun","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_59"
"fun_ASV_593","fun","Viridiplantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Hydrogonium","Unassigned","fun","fun_ASV_593"
"fun_ASV_595","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_595"
"fun_ASV_596","fun","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_diobovata_SH1181866.08FU","fun","fun_ASV_596"
"fun_ASV_6","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_6"
"fun_ASV_600","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_600"
"fun_ASV_608","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_608"
"fun_ASV_61","fun","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","Unassigned","Unassigned","Unassigned","fun","fun_ASV_61"
"fun_ASV_63","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae","Unassigned","Unassigned","fun","fun_ASV_63"
"fun_ASV_640","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","Gibberella_tricincta_SH1517618.08FU","fun","fun_ASV_640"
"fun_ASV_66","fun","Fungi","Ascomycota","Sordariomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_66"
"fun_ASV_67","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_67"
"fun_ASV_677","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_677"
"fun_ASV_68","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_68"
"fun_ASV_689","fun","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Unassigned","Unassigned","fun","fun_ASV_689"
"fun_ASV_69","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Holostichidae","Anteholosticha","Unassigned","fun","fun_ASV_69"
"fun_ASV_7","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_7"
"fun_ASV_70","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_70"
"fun_ASV_708","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_708"
"fun_ASV_709","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun","fun_ASV_709"
"fun_ASV_71","fun","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_ord_Incertae_sedis","Vorticellidae","Vorticella","Unassigned","fun","fun_ASV_71"
"fun_ASV_718","fun","Viridiplantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Rosulabryum","Rosulabryum_capillare_SH1221498.08FU","fun","fun_ASV_718"
"fun_ASV_72","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_72"
"fun_ASV_732","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_732"
"fun_ASV_74","fun","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unassigned","fun","fun_ASV_74"
"fun_ASV_76","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_76"
"fun_ASV_77","fun","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica_SH1565595.08FU","fun","fun_ASV_77"
"fun_ASV_78","fun","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Unassigned","Unassigned","fun","fun_ASV_78"
"fun_ASV_79","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_79"
"fun_ASV_8","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_8"
"fun_ASV_80","fun","Fungi","Ascomycota","Dothideomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_80"
"fun_ASV_83","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_83"
"fun_ASV_84","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_84"
"fun_ASV_847","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_847"
"fun_ASV_85","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_85"
"fun_ASV_86","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_86"
"fun_ASV_89","fun","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","Unassigned","fun","fun_ASV_89"
"fun_ASV_9","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_9"
"fun_ASV_91","fun","Fungi","Basidiomycota","Agaricomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_91"
"fun_ASV_921","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Unassigned","Unassigned","Unassigned","fun","fun_ASV_921"
"fun_ASV_93","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_93"
"fun_ASV_95","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_95"
"fun_ASV_97","fun","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Boothiomyces","Boothiomyces_macroporosum_SH1511112.08FU","fun","fun_ASV_97"
"fun_ASV_98","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unassigned","Unassigned","fun","fun_ASV_98"
"fun_ASV_99","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_99"
