OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_44	1.657	12.058	0.000154096777075259	0.00901294927249068	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Kinneretia	Kinneretia_asaccharophila	0.546	0.222	0.488	0.282	0.592	0.528	0.966	0.421	0.241	0.113	0.287	0.259	0.265	0.171
ASV_2599	-4.474	6.594	0.000168616327613117	0.00954542378741996	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp11	Unassigned	Unassigned	Gp11	Unassigned	0	0.009	0	0	0	0	0	0	0.013	0	0.015	0	0.012	0.013
ASV_1118	-2.102	8.317	0.000170453996203928	0.00954542378741996	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.009	0.049	0.009	0.011	0.008	0.011	0.005	0.008	0.069	0.04	0.053	0.009	0.024	0.101
ASV_2722	-4.314	6.528	0.000180233714937743	0.00955075226407221	Depleted	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0.008	0	0	0	0	0	0	0.013	0.006	0.006	0	0.018	0.003
ASV_17	1.367	13.152	0.00018920188476723	0.00955075226407221	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	1.162	0.554	1.344	0.839	0.898	1.14	1.142	1.611	0.403	0.339	0.576	0.699	0.718	0.592
ASV_469	-2.153	8.279	0.000190863243872585	0.00955075226407221	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_koreensis	0.009	0.046	0.027	0.008	0.005	0.003	0.003	0.005	0.088	0.04	0.053	0.046	0.03	0.022
ASV_50	1.874	11.999	0.000192002295388192	0.00955075226407221	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella_violaceinigra	0.552	0.186	0.39	0.215	0.34	0.87	0.632	0.864	0.097	0.092	0.339	0.234	0.201	0.152
ASV_443	-2.918	7.768	0.000193096663362863	0.00955075226407221	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.003	0.032	0.003	0.011	0.003	0.003	0	0	0.009	0.034	0.044	0.034	0.003	0.066
ASV_2668	-2.957	6.84	0.000194171434700546	0.00955075226407221	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0.001	0.012	0	0.003	0	0	0.003	0	0.022	0.009	0.012	0.003	0.006	0.019
ASV_1098	3.348	7.668	0.000195950084445251	0.00955075226407221	Enriched	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.023	0.003	0.012	0.017	0.01	0.008	0.08	0.008	0	0	0.003	0.006	0.006	0
ASV_2295	-2.753	7.923	0.000209928732440785	0.0100460440688026	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_urinalis	0.004	0.036	0.009	0.008	0.003	0	0.003	0.003	0.022	0.027	0.012	0.08	0.006	0.07
ASV_79	1.27	11.358	0.000225678669646572	0.0106068974733889	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Unassigned	Unassigned	0.324	0.167	0.311	0.327	0.265	0.252	0.349	0.44	0.144	0.116	0.149	0.194	0.192	0.209
ASV_1246	-2.404	8.289	0.000235128856040472	0.010805506147887	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned	0.008	0.05	0.018	0.017	0	0.003	0	0.008	0.078	0.027	0.032	0.012	0.07	0.079
ASV_2079	-4.452	6.586	0.000238115257058299	0.010805506147887	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium_gephyra	0	0.009	0	0	0	0	0	0	0.009	0.003	0.003	0.009	0	0.028
ASV_581	-2.397	7.987	0.000253371180128387	0.0113029312897952	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_kribbensis	0.006	0.037	0.018	0.008	0	0.003	0.003	0.003	0.047	0.058	0.006	0.025	0.052	0.038
ASV_823	-2.673	7.494	0.00026475375705081	0.0116138648092955	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Unassigned	Unassigned	0.003	0.024	0.012	0	0	0.005	0	0	0.028	0.037	0.012	0.034	0.021	0.009
ASV_1484	-2.981	6.859	0.000281356327334736	0.0120019776009809	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	Pirellula_staleyi	0.001	0.012	0.003	0	0.003	0	0	0	0.006	0.024	0.012	0.006	0.006	0.016
ASV_2059	-3.184	7.211	0.000282721356862013	0.0120019776009809	Depleted	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0.001	0.018	0	0.006	0	0.003	0	0	0.013	0.052	0.018	0.003	0.009	0.016
ASV_1099	-2.646	7.299	0.000293406265849015	0.0122578617732477	Depleted	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.002	0.019	0	0.011	0.003	0	0	0	0.009	0.015	0.02	0.022	0.012	0.038
ASV_1684	2.854	6.963	0.000303028095761851	0.0124205358494971	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0.011	0.002	0.021	0.006	0.01	0.019	0.005	0.005	0	0.006	0	0.003	0	0
ASV_63	1.233	12.068	0.000306738157377399	0.0124205358494971	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium_composti	0.524	0.282	0.564	0.431	0.524	0.456	0.639	0.53	0.288	0.211	0.222	0.256	0.408	0.31
ASV_1802	-5.846	7.355	0.000318006371072673	0.0126817086161102	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0	0.026	0	0	0	0	0	0	0.144	0	0.006	0	0.006	0
ASV_2360	-2.223	7.967	0.000323532310092734	0.0127095080621504	Depleted	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned	0.006	0.037	0.006	0.011	0.01	0.005	0	0.003	0.05	0.031	0.029	0.006	0.027	0.079
ASV_1497	-2.285	7.264	0.00034983297058181	0.0133442178411459	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	0.003	0.019	0.006	0.003	0	0.003	0	0.005	0.025	0.012	0.015	0.006	0.018	0.035
ASV_575	-2.263	8.739	0.000352048705537693	0.0133442178411459	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_soli	0.011	0.069	0.003	0.017	0.01	0.011	0	0.027	0.038	0.082	0.018	0.099	0.043	0.136
ASV_257	1.375	9.506	0.000354899410668774	0.0133442178411459	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_insulae	0.087	0.042	0.082	0.106	0.057	0.064	0.104	0.109	0.034	0.037	0.029	0.037	0.04	0.076
ASV_1200	-2.404	7.184	0.000377702683142309	0.0140015980567684	Depleted	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Niastella	Unassigned	0.002	0.017	0.003	0.006	0.003	0	0.003	0	0.028	0.018	0.02	0.012	0.003	0.019
ASV_1854	-5.608	7.192	0.000403336540778623	0.0147441913240186	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cedecea	Unassigned	0	0.021	0	0	0	0	0	0	0.003	0	0	0.018	0	0.104
ASV_1145	-4.647	7.844	0.000415921354378871	0.0148378377413533	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.001	0.037	0.003	0.003	0	0	0	0	0.013	0.192	0.003	0.003	0	0.009
ASV_307	1.689	9.388	0.000419901237565509	0.0148378377413533	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	Aeromicrobium_panaciterrae	0.083	0.032	0.091	0.084	0.143	0.037	0.078	0.066	0.016	0.034	0.018	0.037	0.061	0.025
ASV_1794	4.215	7.02	0.000424693512727518	0.0148378377413533	Enriched	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_urocaniciphilum	0.012	0.001	0.006	0	0.042	0.003	0.018	0.003	0.003	0	0	0	0	0
ASV_802	-4.517	6.609	0.000428448202257923	0.0148378377413533	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Unassigned	0	0.009	0	0	0	0	0	0	0.019	0	0.006	0.022	0.006	0
ASV_39	1.318	12.338	0.000452735925766913	0.0154753370989418	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.635	0.322	0.643	0.403	0.55	0.613	0.986	0.615	0.25	0.354	0.316	0.385	0.331	0.294
ASV_10	1.426	13.768	0.000476790721855329	0.0160886305118362	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	1.736	0.83	1.125	1.018	1.799	2.015	2.651	1.81	0.631	0.543	0.825	0.868	1.232	0.883
ASV_801	-2.59	7.812	0.000483714552201548	0.0161156544480313	Depleted	Bacteria	Verrucomicrobia	Spartobacteria	Unassigned	Unassigned	Spartobacteria_genera_incertae_sedis	Unassigned	0.004	0.034	0.003	0.014	0.005	0	0.003	0	0.072	0.015	0.029	0.009	0.009	0.07
ASV_664	-2.681	8.106	0.000495783652927494	0.0161364171449119	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_2	Terribacillus	Terribacillus_goriensis	0.005	0.044	0.015	0.003	0	0	0.005	0.008	0.141	0.012	0.053	0.022	0.015	0.022
ASV_2	1.411	15.456	0.000496599463806179	0.0161364171449119	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Pelomonas_puraquae	5.676	2.653	5.99	3.448	6.147	5.942	7.51	5.017	2.004	1.516	3.584	3.913	2.883	2.018
ASV_1845	-2.856	6.803	0.00051596945012723	0.0165340064558783	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0.001	0.011	0	0	0	0.005	0	0	0.009	0.018	0.003	0.009	0.015	0.009
ASV_185	1.592	9.975	0.000527209417500706	0.0165340064558783	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.127	0.051	0.143	0.081	0.117	0.18	0.091	0.15	0.044	0.037	0.105	0.065	0.021	0.035
ASV_2364	-3.917	6.387	0.000527681057102499	0.0165340064558783	Depleted	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Unassigned	0	0.006	0	0	0	0	0	0	0.006	0.006	0.012	0.006	0.003	0
ASV_2741	4.308	6.498	0.000542391399988039	0.0167949901737473	Enriched	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.006	0	0.012	0	0.016	0	0.005	0.003	0	0	0	0	0	0
ASV_2819	-3.139	6.595	0.000551416661881248	0.0168759145822261	Depleted	Bacteria	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis	Unassigned	0	0.008	0	0.003	0	0	0	0	0.019	0.006	0.006	0.006	0.009	0.003
ASV_1661	5.55	7.124	0.000596484365408189	0.0179298193877501	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Unassigned	Unassigned	0.015	0	0	0.053	0.039	0	0	0	0	0	0	0	0	0
ASV_1909	-3.894	6.376	0.000599477243967328	0.0179298193877501	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0	0.006	0	0	0	0	0	0	0.009	0.012	0.006	0.003	0	0.003
ASV_405	1.463	8.921	0.000644240195029038	0.0190521370035554	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.056	0.026	0.04	0.045	0.049	0.045	0.065	0.09	0.031	0.015	0.023	0.015	0.033	0.035
ASV_174	-2.014	8.976	0.000668719910146933	0.0194730632738977	Depleted	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.016	0.077	0.027	0.031	0.005	0.011	0.016	0.008	0.053	0.174	0.05	0.117	0.052	0.019
ASV_1573	-5.746	7.237	0.000673270804682632	0.0194730632738977	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0	0.019	0	0	0	0	0	0	0	0.003	0.003	0.108	0	0
ASV_2727	-3.773	6.338	0.000685318380520293	0.0196060649731458	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Unassigned	0	0.005	0	0	0	0	0	0	0.003	0.012	0.003	0.003	0.003	0.006
ASV_698	2.394	7.856	0.000711636901083061	0.0199685625774704	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Mycobacterium_canariasense	0.027	0.006	0.04	0.034	0.062	0.005	0.005	0.016	0.009	0.003	0	0.006	0.006	0.013
ASV_632	-1.758	7.977	0.000713162949195372	0.0199685625774704	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Unassigned	Unassigned	Unassigned	0.008	0.034	0.012	0.006	0.01	0.016	0	0.003	0.041	0.034	0.023	0.025	0.046	0.035
ASV_2030	3.244	7.753	0.000725837494211013	0.020109518786983	Enriched	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lechevalieria	Lechevalieria_xinjiangensis	0.027	0.003	0.003	0.073	0.065	0.013	0	0.005	0.003	0.003	0.006	0.003	0	0.003
